acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0.0407,0.746,232853.0,0.45,3uc8AGNL0KbvISIrjnfRvN,0.0,7.0,0.172,-8.543,1.0,0.0872,95.99799999999999,4.0,0.336
0.452,0.6859999999999999,201333.0,0.747,6AommB1BJ917Cakro78goU,0.0,4.0,0.0944,-3.082,1.0,0.0336,81.944,4.0,0.6809999999999999
0.902,0.7040000000000001,245426.0,0.225,3ZCTVFBt2Brf31RLEnCkWJ,0.657,6.0,0.106,-14.454,0.0,0.0994,120.006,4.0,0.243
0.0023899999999999998,0.804,373847.0,0.589,6pp3AieX5VG449QXnkcToT,0.8340000000000001,11.0,0.113,-9.146,0.0,0.0476,129.011,4.0,0.5770000000000001
0.488,0.534,201059.0,0.33799999999999997,3HAazDSXmDr6svO9wdk5RD,9.05e-05,10.0,0.071,-9.277999999999999,0.0,0.0275,72.50399999999999,4.0,0.267
0.0208,0.628,186024.0,0.821,7jzldCBnJjpJM3epzJ85KE,0.0,1.0,0.426,-2.721,0.0,0.0525,93.001,4.0,0.465
0.205,0.6409999999999999,182918.0,0.5820000000000001,0zhGp6rH3Em8VTS44hTOmT,0.0,2.0,0.163,-6.66,0.0,0.138,102.098,4.0,0.406
0.45799999999999996,0.35200000000000004,380733.0,0.598,7rgMKfJRj09Gq0hIoXSKRu,0.618,5.0,0.114,-11.379000000000001,1.0,0.0376,75.506,4.0,0.154
0.0257,0.737,169781.0,0.695,2LDK39x7TL8HZ2GvTy7y5A,0.000562,1.0,0.21100000000000002,-6.289,0.0,0.0277,126.007,4.0,0.775
0.000609,0.535,266719.0,0.956,64yK5mHOMuu364Ec6Lr14n,0.0109,1.0,0.262,-2.9960000000000004,0.0,0.0343,127.984,4.0,0.12
0.017,0.59,323520.0,0.574,6EPG63dGiZlg7Sw9luk9db,0.00018600000000000002,0.0,0.177,-7.145,1.0,0.0338,126.99,4.0,0.134
0.731,0.54,251499.0,0.35200000000000004,38TDGceS2vVyOxIdU4n9ZU,0.0,6.0,0.1,-7.278,0.0,0.0358,76.065,4.0,0.226
0.212,0.794,201434.0,0.493,2yrJ1jWo3HLksJFUqUsZE4,0.0133,5.0,0.13,-7.257000000000001,1.0,0.0563,92.02600000000001,4.0,0.626
0.244,0.685,138211.0,0.555,3Lw7lWTJlcqlx8E9HFmByr,0.0223,10.0,0.11800000000000001,-6.4,0.0,0.106,81.978,4.0,0.43700000000000006
0.92,0.337,222363.0,0.245,7otV7kSzDMo11qLlw8pAtr,2.56e-05,10.0,0.11900000000000001,-13.442,1.0,0.0384,107.47200000000001,4.0,0.107
0.7490000000000001,0.8340000000000001,213666.0,0.375,45UvXCltvMpEPNLGzG0NYk,0.0201,1.0,0.107,-10.91,0.0,0.0588,116.024,4.0,0.33399999999999996
0.242,0.74,180161.0,0.415,7JDWhC422Gtk1Bq0mL3OTC,0.000156,0.0,0.319,-8.914,1.0,0.0707,136.029,4.0,0.156
0.0226,0.542,260987.0,0.867,4AewKenHXKBt643p473xCk,0.0034700000000000004,6.0,0.11599999999999999,-5.26,0.0,0.0813,134.984,4.0,0.326
0.613,0.389,271200.0,0.322,2CPLGREl5ahzA2WPBMkpxh,0.000534,2.0,0.09300000000000001,-8.933,1.0,0.0355,86.929,4.0,0.45299999999999996
0.0109,0.6559999999999999,290057.0,0.875,0975mjJpMYtwR2rtPDjHgh,0.0236,8.0,0.131,-1.445,0.0,0.24100000000000002,174.825,4.0,0.159
0.139,0.539,210707.0,0.631,1BovkpLs5W0FeWo18BWyAo,0.00561,2.0,0.0695,-14.524000000000001,1.0,0.11800000000000001,80.215,4.0,0.787
0.17800000000000002,0.659,182465.0,0.807,29xdjTRWyRHqxXimkTYX4a,6.04e-05,9.0,0.10099999999999999,-5.325,1.0,0.29,150.072,4.0,0.358
0.0019199999999999998,0.62,225000.0,0.9590000000000001,64epFmsjQpIgAFuRh6yWHU,0.706,1.0,0.12300000000000001,-8.599,1.0,0.13699999999999998,160.004,4.0,0.518
0.0196,0.898,267429.0,0.8859999999999999,6BEWMv4Ht1N9SHUnzCfwAM,0.349,2.0,0.5529999999999999,-1.252,1.0,0.218,87.50299999999999,4.0,0.502
0.0165,0.7879999999999999,517283.0,0.622,7ujTZrB4sXKcbOQiucaVXO,0.883,11.0,0.852,-6.019,1.0,0.0578,111.001,4.0,0.0561
4.39e-05,0.633,435027.0,0.941,2toaWuuS3ICto9sn48SH8t,0.846,1.0,0.0746,-8.248,0.0,0.0406,143.984,4.0,0.11699999999999999
0.389,0.674,204852.0,0.915,3E1tT3qkd1wXEUtFLf6Nqd,0.8029999999999999,6.0,0.10300000000000001,-3.719,0.0,0.0424,150.011,4.0,0.28
0.0168,0.706,243692.0,0.935,5LCaw96SsbpHAQFAcbFwbI,4.6200000000000005e-05,6.0,0.106,-2.418,1.0,0.0565,130.001,4.0,0.214
0.0126,0.7340000000000001,186400.0,0.826,6rv93pYJSTtReQIuwcCYvm,0.0,11.0,0.145,-3.1510000000000002,1.0,0.301,149.92600000000002,4.0,0.313
0.000279,0.7559999999999999,228750.0,0.868,4xd77hNAexMVEPxeYVvbQs,0.22899999999999998,9.0,0.215,-3.8739999999999997,1.0,0.17800000000000002,128.029,4.0,0.446
0.000192,0.61,316349.0,0.902,7L9qdssPOfMIfp0OzkWeFW,0.831,1.0,0.07,-4.306,1.0,0.111,172.003,4.0,0.271
0.0217,0.512,199250.0,0.852,3bWe8rCpanPHqBgdnvu5Mg,0.026000000000000002,1.0,0.32299999999999995,-4.581,1.0,0.153,150.013,4.0,0.17300000000000001
0.0258,0.5479999999999999,180800.0,0.914,7ielYE7gGD2NLZOS0xuKto,0.879,6.0,0.249,-6.027,1.0,0.113,149.975,4.0,0.19899999999999998
0.0984,0.485,263294.0,0.872,57eNekOFJtaDvU6ffsMOMH,0.39399999999999996,6.0,0.324,-4.636,1.0,0.0508,170.092,4.0,0.0423
0.00457,0.773,210462.0,0.9690000000000001,3Ui9jL2IyUyu2EzffYmqPp,0.00813,2.0,0.0929,-3.161,1.0,0.0692,130.02,4.0,0.43200000000000005
0.0045899999999999995,0.499,206928.0,0.809,4pWlOwck0KXRHgXAtAa12b,0.41600000000000004,5.0,0.22399999999999998,-8.751,1.0,0.0344,140.03799999999998,4.0,0.168
0.38,0.348,241987.0,0.401,7KAGU3dUQ6YuubQWQ1bMws,0.0697,10.0,0.342,-7.732,1.0,0.0331,121.75,4.0,0.15
0.774,0.321,230949.0,0.314,3Vk9thc7Sb2LHtH8rDu0Wz,0.8809999999999999,6.0,0.11,-14.889000000000001,0.0,0.0545,63.89,5.0,0.099
0.863,0.466,234930.0,0.44799999999999995,6MDA9JR00rgB20dIVqaDe9,0.00018600000000000002,10.0,0.255,-8.73,0.0,0.0921,71.426,4.0,0.251
0.276,0.7859999999999999,261773.0,0.6859999999999999,35QAUfIbfIXT3p3cWhaKxZ,0.6679999999999999,4.0,0.0416,-7.18,1.0,0.0289,119.99700000000001,4.0,0.542
0.439,0.452,185653.0,0.32,0eLkNPumzKxZED8L44g2G3,0.0,0.0,0.19399999999999998,-10.879000000000001,1.0,0.14,83.446,5.0,0.335
0.0108,0.511,196027.0,0.622,0DRvClQbN9znQ295sx76VC,4.51e-06,2.0,0.127,-5.727,1.0,0.0242,99.934,4.0,0.425
0.63,0.614,153692.0,0.467,11jVwuYeBw2luAjh7hVARA,0.914,11.0,0.107,-8.169,1.0,0.0325,172.05599999999998,4.0,0.621
0.9640000000000001,0.225,237547.0,0.151,4eIfgREA4jOxaTL0dpgd6T,0.503,9.0,0.307,-16.13,1.0,0.0352,147.697,4.0,0.0517
0.0371,0.665,190244.0,0.9740000000000001,3H6LY9tKggsxthGMUdVHXC,0.25,1.0,0.48700000000000004,-0.922,1.0,0.0621,163.953,4.0,0.662
0.154,0.483,260129.0,0.9109999999999999,3M1QKRWsVzmG9WCQ6ULNt6,0.304,4.0,0.146,-2.366,0.0,0.099,154.93,4.0,0.16899999999999998
0.00702,0.511,268966.0,0.951,1axYKkAUrZbB1axBahVM2J,0.0004940000000000001,8.0,0.355,-3.162,0.0,0.408,144.833,4.0,0.214
0.102,0.446,256000.0,0.915,7Bn7qlbuOEkruIEpF23XPS,0.22399999999999998,6.0,0.237,-3.7539999999999996,0.0,0.14300000000000002,149.898,4.0,0.0534
0.14800000000000002,0.76,151667.0,0.794,1eoK3PDzSmdvj55FUhptJk,0.0,7.0,0.12300000000000001,-6.351,1.0,0.316,94.934,4.0,0.8370000000000001
0.10400000000000001,0.649,236160.0,0.7909999999999999,4mL59LVbKgOpEACxraGYdr,1.97e-06,2.0,0.10800000000000001,-6.013,1.0,0.193,128.023,4.0,0.8109999999999999
0.376,0.478,178920.0,0.643,2nvmHk4JnsZ94mygliLsou,1.25e-05,1.0,0.179,-7.62,0.0,0.215,117.29899999999999,5.0,0.239
0.542,0.71,274995.0,0.336,13JjdKeIUy6P916p3MemXn,0.0204,2.0,0.114,-11.001,1.0,0.0462,80.002,4.0,0.34
0.514,0.743,268000.0,0.441,6ysRK6One7O5GiRVvrs0x1,0.00524,11.0,0.309,-11.169,1.0,0.0898,95.024,4.0,0.465
0.0224,0.573,227010.0,0.9590000000000001,6e4MpagX99ZPFWqU0hp2Yl,0.000504,5.0,0.131,-2.374,0.0,0.0456,87.509,4.0,0.251
0.105,0.639,238991.0,0.685,6tB4XVKceo2307SSWXaO0y,0.0,9.0,0.14300000000000002,-4.571000000000001,0.0,0.049,110.041,4.0,0.363
0.0803,0.546,197100.0,0.764,50DKBnjijGJ2d0WV5nqNTS,8.84e-06,5.0,0.0971,-4.641,1.0,0.053,152.994,4.0,0.355
0.19899999999999998,0.51,159661.0,0.675,5eeg8Kp3tIi8BmBEdY5IM7,0.0,0.0,0.35,-6.7170000000000005,0.0,0.145,180.09400000000002,4.0,0.439
0.188,0.452,235886.0,0.754,0M620WTaDdSvPbXKEEH9zs,0.00036899999999999997,9.0,0.33,-3.3680000000000003,0.0,0.0813,87.505,4.0,0.21100000000000002
0.152,0.604,176087.0,0.5920000000000001,3FkC2xSOHUVQ95pWxMAIRX,0.0,2.0,0.253,-5.332999999999999,0.0,0.0422,91.814,4.0,0.17300000000000001
0.0008560000000000001,0.532,290824.0,0.937,31WArYt0VgqSkuag6lKM05,0.755,10.0,0.318,-4.513,0.0,0.105,170.033,4.0,0.228
0.0101,0.7140000000000001,188400.0,0.883,0I6CsNvYOlD30mgTOLSMTc,0.183,0.0,0.128,-5.5120000000000005,1.0,0.052000000000000005,149.987,4.0,0.175
0.0007070000000000001,0.7909999999999999,209455.0,0.845,09X5e692oFQ5T23tXTAThT,0.758,11.0,0.361,-2.0709999999999997,0.0,0.0869,109.98899999999999,4.0,0.16699999999999998
0.0798,0.669,217263.0,0.733,13R9ERwZ40c1yCkyuyma7o,0.0925,1.0,0.10800000000000001,-8.675,1.0,0.0595,110.024,4.0,0.13699999999999998
0.0468,0.6890000000000001,226441.0,0.773,4GbYpDJZeC6RaYc7NbZ3eM,0.006409999999999999,10.0,0.122,-4.98,0.0,0.033,97.973,4.0,0.131
0.228,0.6859999999999999,232414.0,0.634,5wzjJvNV4DpDtT53KapSLH,0.0667,0.0,0.134,-6.856,1.0,0.0369,98.001,4.0,0.23399999999999999
0.114,0.84,180591.0,0.71,4PqbNHJyh3nOPUeYrigmWR,0.10800000000000001,2.0,0.16,-5.808,0.0,0.0357,116.988,4.0,0.5870000000000001
0.25,0.75,301906.0,0.601,5vg6lgIJMt0y1Ty0GwIRhb,0.214,10.0,0.107,-6.879,0.0,0.0456,93.991,4.0,0.11900000000000001
0.0906,0.606,219486.0,0.758,1eZcTmDObmUWVPSvhvYvzx,0.0,8.0,0.10400000000000001,-5.513,0.0,0.0633,76.014,4.0,0.331
0.485,0.6890000000000001,234507.0,0.693,6b5M5dmQuEq5Nzad8AgP3D,0.0234,9.0,0.109,-6.0520000000000005,0.0,0.0325,127.991,4.0,0.226
0.128,0.682,203850.0,0.765,1TrraTSPY0f4MaPTOokis8,0.215,3.0,0.0984,-7.721,0.0,0.0431,157.02,4.0,0.355
0.207,0.589,193250.0,0.789,27yEubTlfDi8cEm4u4dYAr,0.0,2.0,0.142,-4.984,0.0,0.174,93.943,4.0,0.35600000000000004
0.523,0.7020000000000001,250904.0,0.581,7orgljr0C4GHS6n8c0ewLi,0.754,6.0,0.0796,-7.822,0.0,0.0539,89.99,4.0,0.303
0.39799999999999996,0.8059999999999999,166333.0,0.603,1Lpm0XTjdX9OGVHf0dY5BO,8.170000000000001e-05,2.0,0.145,-6.841,1.0,0.0971,113.99600000000001,4.0,0.8320000000000001
0.00249,0.619,255840.0,0.705,0exw6XAeIumJtdTKykXGld,6.13e-05,4.0,0.0756,-6.735,0.0,0.0334,90.014,4.0,0.272
0.00279,0.8109999999999999,162353.0,0.633,2trmiWBodQGFu3WgKIAbLl,0.00925,8.0,0.10099999999999999,-7.082999999999999,1.0,0.0456,101.962,4.0,0.0904
0.11,0.715,173325.0,0.624,3HWzoMvoF3TQfYg4UPszDq,0.0,4.0,0.12300000000000001,-3.0460000000000003,0.0,0.114,158.08700000000002,4.0,0.41200000000000003
0.0397,0.725,261565.0,0.743,0sZR0i96GtoJEP8N8ujrKs,3.53e-05,0.0,0.18899999999999997,-5.149,0.0,0.0416,124.98,4.0,0.716
0.000725,0.5710000000000001,205872.0,0.7709999999999999,46QLG4BbwNWLOVAPsW7jhc,0.0,1.0,0.231,-5.5120000000000005,1.0,0.0498,98.037,4.0,0.5489999999999999
0.677,0.461,194333.0,0.504,1wDacf69FcQgyUCCN2UudC,0.0,0.0,0.125,-6.789,1.0,0.0482,70.791,4.0,0.19699999999999998
0.213,0.698,221973.0,0.642,7dA5TuziQNiseDqFTyVWzi,0.0162,2.0,0.105,-7.477,1.0,0.0658,157.905,4.0,0.53
0.618,0.6459999999999999,172973.0,0.46799999999999997,0dxG43dwlFFILCBorf51Hh,0.00044800000000000005,6.0,0.156,-9.261000000000001,0.0,0.0604,119.914,4.0,0.36700000000000005
0.8059999999999999,0.491,157907.0,0.29,6kLEV4RF4HySkPmGeNOFT8,0.000166,7.0,0.258,-12.267000000000001,0.0,0.0673,72.738,4.0,0.17
0.413,0.636,174027.0,0.521,6K10elRcuzzJq5YbO1Hvz0,0.009340000000000001,1.0,0.0794,-9.745,1.0,0.33,177.794,4.0,0.604
0.37,0.49700000000000005,184987.0,0.42700000000000005,6WC5YDTKztcTU3tWux0Jk1,0.0117,6.0,0.217,-11.984000000000002,1.0,0.23800000000000002,155.645,4.0,0.18100000000000002
0.0805,0.5720000000000001,208053.0,0.564,0Nt3UdaA4KrHEUSNwq9nCI,0.0213,7.0,0.193,-8.474,0.0,0.0926,74.98100000000001,4.0,0.409
0.46799999999999997,0.555,195573.0,0.723,1u59LusHrE1Z3NgR0bJuHb,1.08e-06,1.0,0.243,-8.133,1.0,0.43799999999999994,82.22399999999999,4.0,0.523
0.11,0.72,222249.0,0.585,2rTjKV5wbfROo0nOzO1wHq,0.0,8.0,0.223,-6.099,0.0,0.0512,114.977,4.0,0.61
0.871,0.455,205880.0,0.39,2JonPpQM16rCfa8ZFrBemE,1.6800000000000002e-05,11.0,0.0958,-11.889000000000001,0.0,0.0765,102.536,5.0,0.158
0.0354,0.742,158083.0,0.5,3SQ6SWXfu3L9Q9knr218dK,0.0,4.0,0.14800000000000002,-6.876,1.0,0.0452,99.99700000000001,4.0,0.564
0.0236,0.738,217136.0,0.696,6ZiJwSdU9H22IVPzCVJqCf,9.09e-05,1.0,0.33799999999999997,-3.59,1.0,0.0305,101.988,4.0,0.892
0.511,0.765,165160.0,0.743,0qTeYzqoW8qHv4ioYM66XD,1.84e-06,4.0,0.111,-6.315,1.0,0.265,163.963,4.0,0.677
0.134,0.23399999999999999,164061.0,0.721,18CtWuhDEwjP915TuYGSEL,0.7340000000000001,7.0,0.0887,-7.932,0.0,0.226,180.101,4.0,0.0908
0.0597,0.598,128277.0,0.718,2g1pU0SQ52yT1C5oIwYJXm,0.0205,10.0,0.114,-6.447,0.0,0.205,85.40299999999999,4.0,0.794
0.6859999999999999,0.426,77421.0,0.721,4bYefSGza0Ru7gCEWyC3VW,0.937,1.0,0.13699999999999998,-8.959,1.0,0.0439,171.361,4.0,0.0392
0.0843,0.79,114984.0,0.494,0WUrQFsXZE5vbIvmaNvu4a,0.8320000000000001,11.0,0.11599999999999999,-11.186,0.0,0.11599999999999999,83.631,4.0,0.508
0.0937,0.764,183273.0,0.623,2BXRdvXaYSklrlND1or1ms,0.0,7.0,0.0938,-7.03,0.0,0.0788,105.994,4.0,0.511
0.0693,0.645,128647.0,0.7909999999999999,5h3uwxELUVyVpMuLXjdKKV,0.935,5.0,0.23,-8.051,0.0,0.0384,114.477,4.0,0.039
0.00298,0.49,351687.0,0.7070000000000001,5BCWWiHoLR3VrU8h1sOwhW,0.129,2.0,0.153,-6.917999999999999,1.0,0.244,142.382,4.0,0.253
0.145,0.763,90515.0,0.8,0ym6ByggJJUPBc1ptsY5bS,0.519,11.0,0.6729999999999999,-8.437999999999999,0.0,0.385,127.056,4.0,0.7040000000000001
0.000647,0.5379999999999999,105593.0,0.636,5OFgj2d7mTBQIFQvXfaddN,0.821,2.0,0.17600000000000002,-11.539000000000001,0.0,0.0428,148.941,4.0,0.8959999999999999
0.0172,0.6709999999999999,191784.0,0.491,0WGFXsiAtWe94Zi8HKyZF4,0.000315,6.0,0.106,-7.767,0.0,0.49700000000000005,148.058,4.0,0.521
0.0113,0.691,196216.0,0.6890000000000001,1uuQngTpyhwKPDHYGVRb4Z,0.00143,1.0,0.217,-8.441,1.0,0.20800000000000002,143.039,4.0,0.171
0.0176,0.293,86623.0,0.7190000000000001,2v5Z494YMrXpCgZgwNuReY,0.789,4.0,0.515,-6.937,0.0,0.0604,199.481,3.0,0.0391
0.10300000000000001,0.541,118327.0,0.93,3CfQ4Xp5713CPyNEAfwDBs,0.423,1.0,0.271,-5.88,1.0,0.133,103.08200000000001,3.0,0.348
0.541,0.442,88291.0,0.7879999999999999,6aTLGPuupNJJOtVg1CBxjG,0.927,4.0,0.12,-8.2,0.0,0.0413,78.406,4.0,0.226
0.0481,0.35700000000000004,161565.0,0.6809999999999999,2o95sLI278Y7bV4hIuU5dG,0.8640000000000001,0.0,0.113,-8.896,1.0,0.0339,146.034,4.0,0.24
0.899,0.335,75573.0,0.203,4qWJeSTpUaHJYHe4hKLgHd,0.831,9.0,0.271,-12.474,0.0,0.0313,177.153,3.0,0.83
0.192,0.495,139699.0,0.5770000000000001,4VmQxwJkZVEGs5ehH2xs38,0.872,11.0,0.111,-10.784,1.0,0.0447,80.057,4.0,0.0959
0.9390000000000001,0.341,100303.0,0.203,1wYxAJ8Y3d1xmN5uNT75DL,0.7759999999999999,9.0,0.109,-15.34,0.0,0.0292,78.843,4.0,0.252
0.132,0.654,195781.0,0.667,3qtkKfRaF30PnPRNkIIeoi,0.754,11.0,0.434,-7.888,0.0,0.0459,88.53,4.0,0.943
0.0868,0.722,84901.0,0.645,6e2ZlUjP9rupnTyvg12cXB,0.937,6.0,0.14,-10.882,0.0,0.032,91.015,4.0,0.983
0.0274,0.6579999999999999,181272.0,0.645,6Km9KLqdxvaVnGHpGXdf93,0.0311,9.0,0.106,-7.3229999999999995,0.0,0.113,79.244,4.0,0.55
0.442,0.607,71520.0,0.184,3XWVqe05sETBnsjHQsVtRT,0.937,6.0,0.11699999999999999,-7.69,1.0,0.102,81.245,4.0,0.475
0.0619,0.368,207994.0,0.619,1O92ZUdSuqvnQUV74Vml1B,0.0476,9.0,0.145,-6.632999999999999,0.0,0.0308,88.038,4.0,0.0878
0.00965,0.35600000000000004,92762.0,0.759,0TZzd3rRzZNsOqtgqiSKC1,0.955,7.0,0.33299999999999996,-5.852,1.0,0.0327,112.079,4.0,0.187
0.894,0.183,275215.0,0.155,13GIO1qUUSnE8WAzDBO8nl,0.8190000000000001,1.0,0.11699999999999999,-24.311,1.0,0.0388,95.79,4.0,0.0692
0.20800000000000002,0.18899999999999997,84040.0,0.614,7oIcPF61r0L0172I1PAZz0,0.535,7.0,0.45399999999999996,-6.895,1.0,0.0552,85.82799999999999,1.0,0.0586
0.449,0.45299999999999996,204533.0,0.5379999999999999,6U0FIYXCQ3TGrk4tFpLrEA,0.0,1.0,0.19,-8.212,1.0,0.0638,122.973,4.0,0.516
0.0286,0.583,211304.0,0.866,0Qg2xVbojNt7oMPD8ljsaR,0.00010400000000000001,9.0,0.113,-4.607,1.0,0.331,183.899,4.0,0.203
0.0086,0.606,258547.0,0.775,0zEKfIm5b8EUcDM3qoPXKX,0.498,0.0,0.305,-6.037999999999999,0.0,0.04,140.013,4.0,0.508
0.0208,0.68,89613.0,0.634,5SecO8b3bvFNBTtrTyt91o,2.02e-06,7.0,0.479,-8.446,1.0,0.36,155.911,4.0,0.693
0.5589999999999999,0.618,157891.0,0.59,7LtqwGP2UIj0FHbOsqm6VG,3.4200000000000005e-05,11.0,0.20800000000000002,-7.751,0.0,0.359,127.275,4.0,0.285
0.131,0.7040000000000001,184889.0,0.675,1u3SkEgGroT2Kcfnd4v4ON,0.39399999999999996,1.0,0.371,-5.841,1.0,0.06,135.025,4.0,0.065
0.0218,0.515,186854.0,0.789,3UgCkR2WaqYYrGqHJJEK8W,4.85e-05,7.0,0.128,-3.385,1.0,0.0378,142.07299999999998,4.0,0.19899999999999998
5.12e-05,0.607,166000.0,0.875,6VEUzJzGo16QRnFvUpv4pQ,0.00318,4.0,0.445,-2.6860000000000004,0.0,0.0476,146.188,4.0,0.131
0.0312,0.395,247742.0,0.6729999999999999,3i8IV2Gw4GG1D6Zhvf678s,1.31e-06,11.0,0.0612,-5.445,1.0,0.0712,155.025,4.0,0.33799999999999997
0.6509999999999999,0.475,252467.0,0.69,7edt9MgE07Bg96ApYPD4Pp,0.000168,5.0,0.07200000000000001,-5.1579999999999995,1.0,0.177,127.984,4.0,0.331
0.92,0.5579999999999999,251933.0,0.337,4s9Na0ywXodZXScgvXmJop,2.34e-06,10.0,0.159,-8.414,1.0,0.0311,143.784,4.0,0.397
0.00477,0.45399999999999996,256941.0,0.863,5FUeELzLoDLAw5qFL91nsb,0.0,0.0,0.377,-7.114,1.0,0.0781,169.89,4.0,0.363
0.235,0.474,341476.0,0.731,1rS3g0pYnbnwTtj3A4OvXP,0.00536,0.0,0.223,-5.582000000000001,1.0,0.0406,135.056,4.0,0.0876
0.311,0.631,205714.0,0.722,5jzlpxx0MLrj9V6Py0zLNm,0.0,1.0,0.153,-3.031,1.0,0.0324,105.045,3.0,0.44299999999999995
0.134,0.377,365419.0,0.5660000000000001,0XtnjngdyPgVxb9qXBUeJh,0.0,11.0,0.135,-6.172999999999999,1.0,0.044000000000000004,154.875,4.0,0.222
0.0376,0.782,195307.0,0.731,24nK8tW7Pt3Inh2utttuoG,3.15e-05,3.0,0.0956,-4.581,0.0,0.14300000000000002,138.032,4.0,0.8240000000000001
0.993,0.37,158000.0,0.0403,6JXMNAEC7VDQruE9D8fDEj,0.912,10.0,0.10400000000000001,-21.676,1.0,0.0431,71.595,4.0,0.171
0.0016,0.6,198667.0,0.8079999999999999,0oS4QNvqkCnD50vWTaKnm0,0.428,11.0,0.373,-5.636,0.0,0.213,180.139,4.0,0.57
0.336,0.685,199738.0,0.46799999999999997,2oPP17aOdHbdNo2jEPDpvt,0.0301,6.0,0.107,-8.152000000000001,0.0,0.0398,130.928,3.0,0.302
0.46299999999999997,0.498,278400.0,0.778,4mj0eDXQaPjTIub0CI9dpW,0.0,2.0,0.10099999999999999,-3.236,1.0,0.0508,149.89,4.0,0.182
0.00909,0.706,211213.0,0.902,7puC9LjNg0ItpjTz28yeaY,0.00137,7.0,0.17,-2.543,0.0,0.0352,130.024,4.0,0.9640000000000001
0.000617,0.792,243720.0,0.77,5frpx0IFT5usJJyE993OHI,0.8759999999999999,1.0,0.0472,-5.505,1.0,0.0416,130.011,4.0,0.166
0.16399999999999998,0.8270000000000001,195791.0,0.518,0tAFy8LVdMQgW6A6Nq7olS,0.375,10.0,0.61,-8.156,0.0,0.34299999999999997,80.729,4.0,0.584
0.0158,0.493,325161.0,0.685,1kK2bIhI03HxKfhdi8rqSL,1.72e-06,7.0,0.11599999999999999,-6.087000000000001,1.0,0.055,77.502,4.0,0.14
0.0428,0.5670000000000001,177893.0,0.727,49L5s7lTES5EVnyGO09H0S,0.9059999999999999,0.0,0.0991,-8.802,1.0,0.0435,120.99799999999999,4.0,0.5770000000000001
0.28800000000000003,0.392,354320.0,0.402,7tFiyTwD0nx5a1eklYtX2J,0.0,0.0,0.243,-9.961,0.0,0.0536,143.88299999999998,4.0,0.228
0.0128,0.684,232000.0,0.48200000000000004,7c7ClnE57SwbizNe24XTXe,0.742,7.0,0.17,-5.3389999999999995,1.0,0.0346,120.008,4.0,0.7240000000000001
0.11699999999999999,0.638,251429.0,0.75,4DP7DimT3KRKbsvjfIrcoX,0.501,4.0,0.0904,-6.831,1.0,0.0295,104.988,4.0,0.161
0.0194,0.653,263077.0,0.385,2fCKJ7BT0UhBuQF2nqUS1C,0.48,6.0,0.0959,-6.074,1.0,0.0385,104.001,4.0,0.39799999999999996
0.00748,0.685,176000.0,0.591,3XmNMIucTYuXOEpAjcaeVi,0.8440000000000001,4.0,0.12,-8.628,1.0,0.0959,150.016,4.0,0.493
0.425,0.754,218941.0,0.634,4knUlOyIeFGKH1ObRzfRcl,0.154,6.0,0.121,-6.6979999999999995,0.0,0.0337,111.0,4.0,0.5920000000000001
0.0791,0.6709999999999999,215510.0,0.5920000000000001,2fk60nscnf7sDLcXxjDwUm,0.000405,2.0,0.0982,-6.648,1.0,0.0269,97.98,4.0,0.38799999999999996
0.752,0.493,182686.0,0.344,4oYzwOTWpP3JTyKrTHJtqw,0.000499,2.0,0.303,-8.876,1.0,0.0381,139.994,3.0,0.11900000000000001
0.73,0.675,132245.0,0.385,1ldWGh25sWR7e6enx4JFVx,0.847,3.0,0.32899999999999996,-10.667,1.0,0.0338,146.94799999999998,4.0,0.575
0.145,0.7140000000000001,206073.0,0.6629999999999999,4DAaQ5InUO23d8yNRbB0Yj,0.0,8.0,0.264,-5.7989999999999995,1.0,0.0694,95.49700000000001,4.0,0.64
0.228,0.66,217043.0,0.545,3yyYITDgnjAnJ33cn4E9gF,0.136,6.0,0.583,-7.246,1.0,0.0333,115.025,4.0,0.0985
0.0369,0.18600000000000003,210390.0,0.977,7h9y8oMm1GtwYNhAPh4OOI,0.5760000000000001,1.0,0.11900000000000001,-2.888,0.0,0.39299999999999996,70.21,4.0,0.043
0.265,0.711,220653.0,0.883,0XxU6RmtdeXs73q0niqoJi,0.0,5.0,0.0251,-2.818,1.0,0.29600000000000004,96.133,4.0,0.821
0.141,0.637,195492.0,0.631,4fjAzdzjWfavu7U7iUXpx6,1.39e-06,7.0,0.0901,-6.132000000000001,1.0,0.0783,99.197,4.0,0.425
0.33299999999999996,0.8390000000000001,180539.0,0.7290000000000001,7JBWiW5yOqJqAhK7CCn6cZ,0.0191,11.0,0.0389,-3.457,1.0,0.0804,118.948,4.0,0.8540000000000001
0.8370000000000001,0.247,209344.0,0.17,6qwan9tOcWSRDBZMYwYrLD,0.000136,2.0,0.0969,-11.43,1.0,0.0334,151.414,4.0,0.142
0.00462,0.299,211200.0,0.8290000000000001,5Ow8KgJ6d9kfIQqJdIjWNu,0.198,0.0,0.09300000000000001,-4.83,0.0,0.0764,199.862,4.0,0.214
0.0236,0.537,198267.0,0.746,6bnF93Rx87YqUBLSgjiMU8,1.01e-06,10.0,0.156,-5.507000000000001,0.0,0.15,170.062,4.0,0.252
